wavelength,n,k
1.87215,1.630422405,0
1.89383,1.630132016,0
1.91575,1.629836119,0
1.93794,1.629534541,0
1.96038,1.629227103,0
1.98308,1.628913623,0
2.00604,1.628593916,0
2.02927,1.628267791,0
2.05277,1.627935053,0
2.07654,1.627595504,0
2.10058,1.627248939,0
2.12491,1.62689515,0
2.14951,1.626533921,0
2.1744,1.626165036,0
2.19958,1.625788268,0
2.22505,1.625403388,0
2.25082,1.625010159,0
2.27688,1.62460834,0
2.30324,1.624197683,0
2.32991,1.623777933,0
2.35689,1.623348828,0
2.38418,1.6229101,0
2.41179,1.622461474,0
2.43972,1.622002668,0
2.46797,1.621533389,0
2.49655,1.621053342,0
2.52546,1.620562218,0
2.5547,1.620059702,0
2.58428,1.619545471,0
2.61421,1.619019192,0
2.64448,1.61848052,0
2.6751,1.617929106,0
2.70608,1.617364585,0
2.73741,1.616786584,0
2.76911,1.616194719,0
2.80117,1.615588595,0
2.83361,1.614967804,0
2.86642,1.614331926,0
2.89961,1.613680528,0
2.93319,1.613013167,0
2.96715,1.612329379,0
3.00151,1.611628695,0
3.03627,1.610910623,0
3.07142,1.610174662,0
3.10699,1.609420288,0
3.14297,1.608646968,0
3.17936,1.607854145,0
3.21618,1.607041249,0
3.25342,1.606207687,0
3.29109,1.60535285,0
3.3292,1.604476104,0
3.36775,1.603576801,0
3.40675,1.602654262,0
3.4462,1.601707791,0
3.4861,1.600736665,0
3.52647,1.599740138,0
3.5673,1.598717433,0
3.60861,1.597667754,0
3.6504,1.596590267,0
3.69266,1.595484109,0
3.73542,1.594348393,0
3.77868,1.593182194,0
3.82243,1.591984548,0
3.86669,1.590754462,0
3.91147,1.589490902,0
3.95676,1.588192797,0
4.00258,1.586859027,0
4.04893,1.585488436,0
4.09581,1.58407981,0
4.14324,1.58263191,0
4.19121,1.581143415,0
4.23975,1.579612977,0
4.28884,1.578039172,0
4.3385,1.576420534,0
4.38874,1.574755519,0
4.43956,1.573042524,0
4.49097,1.571279872,0
4.54297,1.569465812,0
4.59558,1.567598523,0
4.64879,1.565676097,0
4.70262,1.563696521,0
4.75707,1.561657707,0
4.81216,1.559557482,0
4.86788,1.55739353,0
4.92425,1.555163448,0
4.98127,1.55286472,0
5.03895,1.55049467,0
5.0973,1.54805053,0
5.15632,1.54552935,0
5.21603,1.542928057,0
5.27643,1.540243379,0
5.33752,1.537471902,0
5.39933,1.534610007,0
5.46185,1.531653845,0
5.5251,1.528599386,0
5.58907,1.525442356,0
5.65379,1.522178181,0
5.71926,1.518802103,0
5.78549,1.515308965,0
5.85248,1.511693348,0
5.92025,1.507949489,0
5.9888,1.504071151,0
6.05815,1.500051791,0
6.1283,1.495884344,0
6.19926,1.491561237,0
6.27104,1.487074382,0
6.34366,1.482415061,0
6.41712,1.477573884,0
6.49142,1.472540663,0
6.56659,1.467304495,0
6.64263,1.461853375,0
6.71955,1.456174394,0
6.79735,1.450253382,0
6.87606,1.444074783,0
6.95568,1.437621545,0
7.03623,1.430874853,0
7.1177,1.423813782,0
7.20012,1.416415116,0
7.2835,1.408652695,0
7.36783,1.400497223,0
7.45315,1.391915484,0
7.53945,1.38286959,0
7.62676,1.37331596,0
7.71507,1.363204263,0
7.80441,1.352475219,0
7.89478,1.341058052,0
7.98619,1.328866599,0
8.07867,1.315794985,0
8.17222,1.30171411,0
8.26685,1.286475222,0
8.36257,1.26992774,0
8.45941,1.251959575,0
8.55736,1.232556402,0
8.65645,1.211861178,0.011151947
8.75669,1.190191773,0.01679164
8.85809,1.167976029,0.024048343
8.96066,1.145588289,0.03264585
9.06442,1.123136453,0.042051677
9.16938,1.100297018,0.051669115
9.27555,1.076298278,0.061116137
9.38296,1.050075996,0.070472629
9.49161,1.020539697,0.080395038
9.60152,0.986837028,0.092077369
9.7127,0.948538573,0.107115297
9.82517,0.905735707,0.127357128
9.93894,0.859108957,0.154794189
10.054,0.810060253,0.191464296
10.1704,0.760960502,0.239223596
10.2882,0.715363605,0.299141887
10.4073,0.67763584,0.370496905
10.5279,0.651518643,0.450190941
10.6498,0.638515283,0.533731752
10.7731,0.637783618,0.617115616
10.8978,0.647336513,0.697818327
11.024,0.665120695,0.77462509
11.1517,0.689454898,0.847101353
11.2808,0.71907256,0.915185419
11.4114,0.753035123,0.9789658
11.5436,0.790637418,1.038574658
11.6772,0.831331351,1.094146229
11.8124,0.874675531,1.145799456
11.9492,0.920300638,1.193634914
12.0876,0.967885122,1.237738715
12.2276,1.017141803,1.278184098
12.3692,1.067807183,1.31503649
12.5124,1.119634702,1.34835751
12.6573,1.172391771,1.378206602
12.8038,1.22585629,1.404644642
12.9521,1.279815283,1.427735622
13.1021,1.334064513,1.447547587
13.2538,1.388407182,1.464154667
13.4073,1.442655159,1.477636313
13.5625,1.496628013,1.488078837
13.7196,1.550153692,1.495575023
13.8784,1.60306852,1.500224303
14,1.655218035,1.502131978
