wavelength,n,k
0.392021,5.907263112,0.463731206
0.392925,5.869148794,0.445282361
0.393831,5.832112497,0.42794713
0.394739,5.79609587,0.411656806
0.395649,5.761050995,0.396350449
0.396561,5.726942202,0.381971313
0.397475,5.693738711,0.368465186
0.398391,5.661416949,0.355778998
0.39931,5.629953378,0.343860719
0.40023,5.599328886,0.33265894
0.401153,5.569524022,0.322123301
0.402078,5.540519211,0.312204744
0.403004,5.512292347,0.302855958
0.403934,5.484822533,0.294031493
0.404865,5.458088779,0.285688123
0.405798,5.432066463,0.277785257
0.406733,5.406732801,0.270284825
0.407671,5.382061807,0.263151641
0.408611,5.358030204,0.256353158
0.409553,5.334612445,0.249859707
0.410497,5.311782902,0.243644345
0.411443,5.289517039,0.237682707
0.412392,5.267791922,0.231952875
0.413342,5.246581368,0.22643545
0.414295,5.225864237,0.22111303
0.41525,5.205618082,0.215970326
0.416207,5.185820667,0.210993923
0.417167,5.166451365,0.206172045
0.418129,5.147492729,0.201494332
0.419092,5.128923897,0.196951938
0.420059,5.110728955,0.192537045
0.421027,5.09289166,0.188242927
0.421998,5.075395795,0.184063796
0.42297,5.058227218,0.179994606
0.423945,5.041374213,0.176030926
0.424923,5.024821393,0.17216906
0.425902,5.00855945,0.168405608
0.426884,4.992576091,0.164737704
0.427868,4.976862524,0.161162725
0.428854,4.961407512,0.157678425
0.429843,4.946203819,0.154282671
0.430834,4.931242104,0.150973599
0.431827,4.916516101,0.147749405
0.432823,4.902017992,0.144608461
0.43382,4.887741572,0.141549189
0.43482,4.873680215,0.138570099
0.435823,4.859827542,0.135669747
0.436827,4.846178987,0.13284668
0.437834,4.832730718,0.130099456
0.438844,4.819475363,0.127426747
0.439855,4.806410667,0.124827097
0.440869,4.793531139,0.122299142
0.441886,4.780834005,0.119841449
0.442904,4.768313521,0.117452659
0.443925,4.755968383,0.115131296
0.444949,4.743792816,0.112875991
0.445974,4.731785653,0.110685256
0.447002,4.719942451,0.108557679
0.448033,4.708260311,0.106491802
0.449066,4.696737708,0.104486137
0.450101,4.685370536,0.102539248
0.451138,4.674156365,0.100649663
0.452178,4.663092679,0.09881591
0.453221,4.652176993,0.097036519
0.454266,4.641406419,0.095310032
0.455313,4.630779653,0.093634961
0.456362,4.620293801,0.092009863
0.457414,4.609946216,0.090433292
0.458469,4.599735012,0.0889038
0.459526,4.589658344,0.087419951
0.460585,4.579713786,0.085980331
0.461647,4.569900049,0.084583522
0.462711,4.56021353,0.083228163
0.463778,4.550653457,0.08191286
0.464847,4.541216833,0.080636278
0.465918,4.531903195,0.079397055
0.466992,4.522710215,0.078193887
0.468069,4.513635138,0.077025497
0.469148,4.504676761,0.075890605
0.47023,4.495833347,0.074787965
0.471313,4.487102295,0.073716372
0.4724,4.478482725,0.072674616
0.473489,4.469972007,0.071661543
0.47458,4.461569109,0.070676003
0.475675,4.453272692,0.069716876
0.476771,4.445079745,0.068783099
0.47787,4.436989797,0.067873597
0.478972,4.429000462,0.066987355
0.480076,4.421110323,0.066123372
0.481183,4.413318032,0.065280675
0.482292,4.405620795,0.064458346
0.483404,4.398018288,0.063655457
0.484518,4.39050841,0.062871139
0.485635,4.383088882,0.062104553
0.486754,4.375759757,0.06135486
0.487876,4.36851909,0.060621277
0.489001,4.361363772,0.059903069
0.490128,4.35429456,0.059199477
0.491258,4.347307954,0.058509828
0.492391,4.340403118,0.057833444
0.493526,4.333579976,0.057169665
0.494664,4.326835927,0.056517892
0.495804,4.320168948,0.055877549
0.496947,4.313578654,0.055248063
0.498092,4.307063198,0.05462891
0.499241,4.300622157,0.054019571
0.500391,4.29425315,0.05341958
0.501545,4.287954902,0.052828483
0.502701,4.281726644,0.052245842
0.50386,4.275566043,0.051671264
0.505022,4.26947397,0.05110434
0.506186,4.263447308,0.050544731
0.507353,4.257486743,0.049992077
0.508522,4.251588696,0.049446088
0.509694,4.245753361,0.048906449
0.510869,4.239979634,0.048372883
0.512047,4.234266073,0.047845134
0.513227,4.228612078,0.047322955
0.514411,4.223015737,0.046806132
0.515596,4.217477508,0.046294441
0.516785,4.211994343,0.045787714
0.517976,4.206567201,0.045285753
0.51917,4.201193702,0.044788411
0.520367,4.195873459,0.044295535
0.521567,4.190605381,0.043806992
0.522769,4.185389051,0.043322654
0.523974,4.180223218,0.042842415
0.525182,4.175106536,0.04236618
0.526393,4.17003896,0.041893852
0.527606,4.165018616,0.041425361
0.528822,4.160046885,0.040960615
0.530042,4.155120132,0.04049958
0.531263,4.15023931,0.040042187
0.532488,4.145403323,0.039588391
0.533716,4.140612082,0.039138146
0.534946,4.135863447,0.038691433
0.536179,4.131157478,0.038248217
0.537415,4.126493505,0.037808475
0.538654,4.121871428,0.037372185
0.539896,4.117289561,0.036939342
0.54114,4.112748208,0.036509929
0.542388,4.108245717,0.036083951
0.543638,4.103782785,0.035661391
0.544891,4.099357565,0.035242263
0.546147,4.094971058,0.034826555
0.547406,4.090620445,0.034414292
0.548668,4.086307181,0.034005462
0.549933,4.082030306,0.033600079
0.551201,4.077788324,0.03319816
0.552471,4.073581689,0.032799706
0.553745,4.069410005,0.03240473
0.555022,4.065272064,0.032013248
0.556301,4.061168374,0.031625266
0.557583,4.05709803,0.031240799
0.558869,4.053060223,0.030859862
0.560157,4.04905518,0.030482463
0.561448,4.045081123,0.030108624
0.562743,4.041139466,0.029738343
0.56404,4.037229578,0.029371632
0.56534,4.033349748,0.029008512
0.566643,4.029500211,0.028648988
0.56795,4.025681414,0.028293063
0.569259,4.021891787,0.027940753
0.570571,4.018131659,0.027592061
0.571887,4.014401111,0.02724699
0.573205,4.010698622,0.026905552
0.574526,4.007025199,0.026567743
0.575851,4.003379528,0.026233571
0.577178,3.999761241,0.02590304
0.578509,3.996170565,0.025576145
0.579842,3.992607812,0.025252882
0.581179,3.989070933,0.024933261
0.582519,3.985561233,0.024617268
0.583862,3.982077597,0.024304904
0.585207,3.978619985,0.023996162
0.586557,3.975188936,0.023691031
0.587909,3.971782739,0.023389512
0.589264,3.968401711,0.023091593
0.590622,3.96504595,0.022797261
0.591984,3.961715194,0.022506506
0.593349,3.958408219,0.022219321
0.594716,3.955125579,0.021935689
0.596087,3.951867377,0.021655594
0.597461,3.948633086,0.021379022
0.598839,3.945422133,0.02110596
0.600219,3.94223467,0.020836389
0.601603,3.939070522,0.02057029
0.60299,3.935928436,0.020307652
0.60438,3.932809906,0.020048445
0.605773,3.929713157,0.019792658
0.607169,3.926639586,0.019540262
0.608569,3.923587201,0.019291245
0.609972,3.920557743,0.019045575
0.611378,3.917549252,0.018803238
0.612787,3.91456228,0.018564207
0.6142,3.911597122,0.018328457
0.615616,3.908652852,0.018095966
0.617035,3.905729099,0.017866712
0.618458,3.902826317,0.017640665
0.619883,3.899944586,0.017417799
0.621312,3.897082969,0.017198093
0.622744,3.894241645,0.016981517
0.62418,3.891420217,0.016768047
0.625619,3.888618367,0.016557656
0.627061,3.885836285,0.016350316
0.628507,3.883074378,0.016145998
0.629956,3.88033134,0.015944678
0.631408,3.877607805,0.015746325
0.632863,3.874902686,0.015550917
0.634322,3.872217003,0.015358419
0.635784,3.869550419,0.015168806
0.63725,3.86690148,0.014982053
0.638719,3.864271507,0.014798128
0.640191,3.861659673,0.014617004
0.641667,3.859066105,0.014438653
0.643146,3.856490421,0.014263047
0.644629,3.853932332,0.014090158
0.646115,3.851392733,0.013919956
0.647605,3.848869894,0.013752416
0.649097,3.846364754,0.013587509
0.650594,3.843876547,0.013425207
0.652094,3.841405525,0.013265482
0.653597,3.838951641,0.013108306
0.655103,3.836514666,0.012953651
0.656614,3.8340947,0.012801489
0.658127,3.831690761,0.012651796
0.659644,3.829303836,0.01250454
0.661165,3.826932901,0.012359698
0.662689,3.824578228,0.012217241
0.664217,3.822239162,0.012077145
0.665748,3.819916473,0.011939379
0.667283,3.817609743,0.011803918
0.668821,3.815318745,0.011670736
0.670363,3.81304284,0.011539808
0.671908,3.810782833,0.011411106
0.673457,3.808538128,0.011284605
0.675009,3.806308332,0.01116028
0.676566,3.804093915,0.011038104
0.678125,3.801894479,0.010918053
0.679688,3.799710225,0.010800099
0.681255,3.797539876,0.010684222
0.682826,3.795384859,0.010570392
0.6844,3.793244808,0.010458584
0.685978,3.791118339,0.010348778
0.687559,3.78900707,0.010240944
0.689144,3.786909209,0.010135061
0.690732,3.78482597,0.010031103
0.692325,3.782757152,0.009929045
0.693921,3.780701489,0.009828866
0.69552,3.778660243,0.009730537
0.697124,3.776632296,0.009634037
0.698731,3.774618557,0.009539339
0.700342,3.772617871,0.009446421
0.701956,3.770630676,0.009355259
0.703574,3.768656906,0.009265827
0.705196,3.766696696,0.009178101
0.706822,3.764749589,0.009092056
0.708451,3.762815521,0.009007669
0.710084,3.760894019,0.008924915
0.711721,3.758985671,0.008843767
0.713362,3.757090732,0.008764201
0.715006,3.755208219,0.008686192
0.716655,3.753338492,0.008609715
0.718307,3.751480869,0.008534744
0.719963,3.749636224,0.008461251
0.721622,3.747804247,0.008389211
0.723286,3.74598435,0.008318597
0.724953,3.744176296,0.008249383
0.726624,3.742381263,0.008181537
0.728299,3.740598037,0.008115036
0.729978,3.738826085,0.008049849
0.731661,3.737066829,0.007985946
0.733348,3.735319961,0.007923297
0.735038,3.73358422,0.007861873
0.736733,3.731860435,0.007801641
0.738431,3.730148156,0.007742571
0.740133,3.728447699,0.007684628
0.741839,3.726758917,0.007627779
0.743549,3.725081662,0.007571991
0.745264,3.72341568,0.007517227
0.746982,3.721761413,0.007463451
0.748704,3.720118089,0.007410627
0.750429,3.718485817,0.007358716
0.752159,3.716864881,0.007307679
0.753893,3.715255095,0.007257474
0.755631,3.713656543,0.007208061
0.757373,3.71206863,0.007159398
0.759119,3.710492043,0.007111439
0.760869,3.708925633,0.007064141
0.762623,3.707370214,0.007017457
0.764381,3.705825876,0.00697134
0.766143,3.704292244,0.00692574
0.767909,3.70276922,0.006880609
0.769679,3.70125638,0.006835896
0.771454,3.699753565,0.00679155
0.773232,3.698261522,0.006747515
0.775015,3.696779919,0.006703738
0.776801,3.695308792,0.006660163
0.778592,3.693847564,0.006616735
0.780387,3.692396301,0.006573398
0.782186,3.690955395,0.006530091
0.783989,3.689524004,0.006486759
0.785796,3.68810251,0.006443341
0.787608,3.686691101,0.006399777
0.789423,3.685288779,0.006356009
0.791243,3.683896593,0.006311977
0.793067,3.68251385,0.00626762
0.794895,3.681139904,0.006222881
0.796728,3.679776047,0.006177699
0.798564,3.678421116,0.006132018
0.800405,3.677075385,0.006085779
0.80225,3.675738556,0.006038928
0.8041,3.67441064,0.00599141
0.805953,3.673091936,0.005943172
0.807811,3.671781668,0.005894165
0.809673,3.670479715,0.005844341
0.81154,3.669186032,0.005793654
0.813411,3.667901549,0.005742061
0.815286,3.66662429,0.005689525
0.817165,3.665355722,0.005636009
0.819049,3.66409517,0.00558148
0.820937,3.662842122,0.005525913
0.82283,3.661596656,0.005469284
0.824726,3.660359133,0.005411572
0.826628,3.65912874,0.005352765
0.828533,3.657905501,0.005292852
0.830443,3.656690084,0.005231829
0.832357,3.655481016,0.005169698
0.834276,3.654279768,0.005106463
0.836199,3.653084158,0.005042138
0.838127,3.651895838,0.004976737
0.840059,3.650713737,0.004910284
0.841996,3.649538555,0.004842802
0.843937,3.648369226,0.004774327
0.845882,3.647205952,0.004704894
0.847832,3.646048297,0.004634544
0.849787,3.644897154,0.004563323
0.851746,3.6437517,0.004491282
0.853709,3.642611704,0.004418474
0.855677,3.641477417,0.004344956
0.85765,3.640348353,0.004270789
0.859627,3.639225019,0.004196037
0.861608,3.638106729,0.004120765
0.863595,3.636993735,0.004045042
0.865585,3.635886028,0.003968937
0.867581,3.63478302,0.003892521
0.869581,3.633685456,0.003815866
0.871585,3.632592334,0.003739045
0.873594,3.631504165,0.00366213
0.875608,3.630420506,0.003585193
0.877627,3.629342028,0.003508305
0.87965,3.62826813,0.003431539
0.881678,3.627198991,0.003354962
0.88371,3.626134505,0.003278643
0.885747,3.62507472,0.003202648
0.887789,3.62401954,0.003127041
0.889836,3.622968973,0.003051885
0.891887,3.621922686,0.002977239
0.893943,3.62088093,0.002903161
0.896004,3.619843958,0.002829704
0.898069,3.618811077,0.002756921
0.90014,3.617783311,0.00268486
0.902215,3.616759635,0.002613568
0.904294,3.615740504,0.002543088
0.906379,3.614726103,0.00247346
0.908469,3.613715738,0.002404723
0.910563,3.612710418,0.002336909
0.912662,3.611709441,0.002270052
0.914766,3.610713023,0.002204181
0.916874,3.609720893,0.002139322
0.918988,3.608733726,0.002075498
0.921107,3.607750357,0.002012731
0.92323,3.606772104,0.00195104
0.925358,3.60579829,0.001890441
0.927491,3.604828988,0.001830949
0.929629,3.603864124,0.001772575
0.931772,3.602904112,0.001715329
0.93392,3.601948541,0.00165922
0.936073,3.600997987,0.001604252
0.938231,3.600051188,0.001550431
0.940394,3.599109815,0.001497759
0.942562,3.598172595,0.001446237
0.944735,3.597240291,0.001395864
0.946913,3.596312238,0.001346639
0.949095,3.595388841,0.001298557
0.951283,3.59446996,0.001251615
0.953476,3.593556221,0.001205807
0.955674,3.59264649,0.001161125
0.957877,3.591741685,0.001117562
0.960085,3.590841532,0.001075109
0.962299,3.589946105,0.001033757
0.964517,3.589054721,0.000993494
0.96674,3.588168622,0.00095431
0.968969,3.587286816,0.000916193
0.971203,3.586409429,0.00087913
0.973442,3.585537011,0.000843109
0.975686,3.584668978,0.000808115
0.977935,3.583805613,0.000774134
0.980189,3.582947237,0.000741153
0.982449,3.582093157,0.000709156
0.984713,3.581243215,0.000678129
0.986983,3.580398287,0.000648056
0.989259,3.579557613,0.000618921
0.991539,3.578721814,0.00059071
0.993825,3.577889985,0.000563406
0.996116,3.577063393,0.000536993
0.998412,3.576240897,0.000511455
1.00071,3.575423248,0.000486777
1.00302,3.574609285,0.000462943
1.00533,3.57380031,0.000439936
1.00765,3.572995974,0.000417741
1.00997,3.572195859,0.000396341
1.0123,3.571399964,0.000375721
1.01464,3.570608906,0.000355866
1.01697,3.569822034,0.00033676
1.01932,3.569039606,0.000318387
1.02167,3.568261429,0.000300733
1.02402,3.567487507,0.000283782
1.02638,3.566718002,0.000267521
1.02875,3.565952802,0.000251933
1.03112,3.565192238,0.000237005
1.0335,3.564435453,0.000222723
1.03588,3.563683191,0.000209072
1.03827,3.562934962,0.00019604
1.04066,3.562191095,0.000183613
1.04306,3.561451292,0.000171777
1.04547,3.560716039,0.00016052
1.04788,3.559984831,0.000149829
1.05029,3.559257508,0.000139692
1.05271,3.558534299,0.000130097
1.05514,3.557815599,0.000121031
1.05757,3.557100735,0.000112483
1.06001,3.556389855,0.000104442
1.06245,3.555682884,9.68972E-05
1.0649,3.554980692,8.9837E-05
1.06736,3.554281808,8.32512E-05
1.06982,3.553587183,7.71294E-05
1.07228,3.552896772,7.14617E-05
1.07476,3.552210246,6.62381E-05
1.07723,3.551527522,6.14491E-05
1.07972,3.550848536,5.70854E-05
1.08221,3.550174493,5.31378E-05
1.0847,3.549503177,4.95856E-05
1.0872,3.548836693,4.63736E-05
1.08971,3.548174235,4.34899E-05
1.09222,3.547515795,4.09183E-05
1.09474,3.546860732,3.85007E-05
1.09726,3.546210108,3.61806E-05
1.09979,3.54556265,3.39561E-05
1.10233,3.544919424,3.18249E-05
1.10487,3.544280066,2.9785E-05
1.10741,3.543644599,2.78344E-05
1.10997,3.543012222,2.59711E-05
1.11253,3.542383601,2.41932E-05
1.11509,3.541758299,2.24989E-05
1.11766,3.541136783,2.08862E-05
1.12024,3.540519066,1.93534E-05
1.12282,3.539904566,1.78973E-05
1.12541,3.539293346,1.65104E-05
1.128,3.538685893,1.51906E-05
1.1306,3.538081894,1.39364E-05
1.13321,3.53748123,1.27463E-05
1.13582,3.536883363,1.1619E-05
1.13844,3.53628934,1.05531E-05
1.14106,3.535698664,9.54728E-06
1.14369,3.535110754,8.60063E-06
1.14633,3.534526338,7.71249E-06
1.14897,3.533945432,6.88158E-06
1.15162,3.533367617,6.10666E-06
1.15428,3.532793096,5.38652E-06
1.15694,3.532220988,4.71998E-06
1.1596,3.531653293,4.10589E-06
1.16228,3.531087581,3.54312E-06
1.16496,3.530525545,3.02846E-06
1.16764,3.529966131,2.55944E-06
1.17033,3.529410499,2.13512E-06
1.17303,3.52885727,1.75457E-06
1.17574,3.528307491,1.41688E-06
1.17845,3.5277606,1.12118E-06
1.18116,3.527216579,8.66612E-07
1.18389,3.526675722,6.52355E-07
1.18662,3.526137279,4.77602E-07
1.18935,3.525602376,3.41571E-07
1.19209,3.525070092,2.43503E-07
1.19484,3.524540573,1.82659E-07
1.19759,3.524014286,1.52316E-07
1.20036,3.523490658,1.30671E-07
1.20312,3.522970144,1.15678E-07
1.2059,3.522451962,1.07201E-07
1.20868,3.521936989,1.02235E-07
1.21146,3.521424661,9.75162E-08
1.21425,3.520914841,9.30291E-08
1.21705,3.520408321,8.8762E-08
1.21986,3.519904137,8.47035E-08
1.22267,3.519402594,8.08429E-08
1.22549,3.518904084,7.71699E-08
1.22832,3.518407934,7.3675E-08
1.23115,3.517914478,7.0349E-08
1.23398,3.517423597,6.71832E-08
1.23683,3.51693549,6.41697E-08
1.23968,3.516449898,6.13005E-08
1.24254,3.515966854,5.85684E-08
1.2454,3.515486531,5.59665E-08
1.24827,3.515008369,5.34882E-08
1.25115,3.514533192,5.11272E-08
1.25404,3.514060111,4.88778E-08
1.25693,3.513590012,4.67344E-08
1.25982,3.513121712,4.46915E-08
1.26273,3.512656501,4.27444E-08
1.26564,3.51219349,4.08881E-08
1.26856,3.511732955,3.91182E-08
1.27148,3.511274463,3.74305E-08
1.27441,3.510818773,3.58208E-08
1.27735,3.510365514,3.42855E-08
1.28029,3.509914559,3.28207E-08
1.28325,3.509465848,3.14232E-08
1.2862,3.509019897,3.00895E-08
1.28917,3.50857577,2.88167E-08
1.29214,3.508134011,2.76017E-08
