wavelength,n,k
0.341657,2.192868267,0.001076725
0.342641,2.19187833,0.00106115
0.343629,2.190897123,0.001045774
0.34462,2.189924529,0.001030588
0.345613,2.188960433,0.001015588
0.346609,2.188004724,0.001000767
0.347608,2.187057294,0.000986121
0.34861,2.186118037,0.000971646
0.349615,2.18518685,0.000957337
0.350623,2.184263631,0.00094319
0.351633,2.183348281,0.000929202
0.352647,2.182440706,0.000915369
0.353663,2.181540808,0.000901688
0.354683,2.180648497,0.000888156
0.355705,2.179763682,0.000874769
0.35673,2.178886274,0.000861526
0.357758,2.178016185,0.000848423
0.35879,2.177153331,0.000835457
0.359824,2.176297628,0.000822626
0.360861,2.175448993,0.000809928
0.361901,2.174607346,0.00079736
0.362944,2.173772607,0.00078492
0.36399,2.172944699,0.000772605
0.36504,2.172123545,0.000760413
0.366092,2.171309069,0.000748342
0.367147,2.170501199,0.000736389
0.368205,2.169699861,0.000724553
0.369266,2.168904983,0.000712832
0.370331,2.168116496,0.000701223
0.371398,2.167334329,0.000689724
0.372469,2.166558415,0.000678334
0.373542,2.165788687,0.000667051
0.374619,2.165025078,0.000655872
0.375699,2.164267523,0.000644795
0.376782,2.163515959,0.00063382
0.377868,2.162770322,0.000622943
0.378957,2.16203055,0.000612164
0.380049,2.161296581,0.00060148
0.381145,2.160568355,0.00059089
0.382243,2.159845813,0.000580392
0.383345,2.159128896,0.000569985
0.38445,2.158417545,0.000559666
0.385558,2.157711704,0.000549435
0.386669,2.157011316,0.000539289
0.387784,2.156316327,0.000529227
0.388902,2.15562668,0.000519247
0.390023,2.154942322,0.000509349
0.391147,2.1542632,0.00049953
0.392274,2.153589261,0.000489789
0.393405,2.152920452,0.000480124
0.394539,2.152256724,0.000470535
0.395676,2.151598024,0.000461019
0.396817,2.150944303,0.000451576
0.39796,2.150295512,0.000442203
0.399107,2.149651602,0.000432901
0.400258,2.149012525,0.000423666
0.401412,2.148378232,0.000414499
0.402569,2.147748678,0.000405398
0.403729,2.147123816,0.000396361
0.404893,2.146503599,0.000387387
0.40606,2.145887983,0.000378476
0.40723,2.145276923,0.000369625
0.408404,2.144670374,0.000360834
0.409581,2.144068292,0.000352101
0.410762,2.143470635,0.000343426
0.411946,2.142877359,0.000334808
0.413133,2.142288422,0.000326244
0.414324,2.141703782,0.000317734
0.415518,2.141123398,0.000309278
0.416716,2.140547229,0.000300873
0.417917,2.139975233,0.000292519
0.419121,2.139407371,0.000284215
0.42033,2.138843602,0.00027596
0.421541,2.138283888,0.000267752
0.422756,2.137728189,0.000259591
0.423975,2.137176467,0.000251476
